Sample_ID	PLATE	PRIMER	BAR_CODE_ID	Animal_ID	Breed	DOB	Initial	Days_from_birth	Sex	Hide	Mask_given1	Treat_assign1	Treat_given1	Trt_date1	Treat_group1	Mask_given2	Treat_assign2	Treatment	Trtment_date2	Treat_group2	Time	Date_swabbed	Invitro_growth	Group	infected	Ulcer_positive	Age_group	Type	Run	Missed
301	4	4	301	8155F	Simmental	3/14/18	6/6/18	84	H	R	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	2	6_6_18	BOTH	2_3_period	NONE	NONE	G2	sample_control	seq_1	Out
302	4	4	302	8065F	Simmental	3/2/18	6/6/18	96	H	R	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	2	6_6_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
303	4	4	303	8077F	Simmental	3/4/18	6/6/18	94	H	R	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_1	Keep
304	4	4	304	8137F	Simmental	3/10/18	6/6/18	88	B	R	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_1	Keep
305	4	4	305	8149F	Simmental	3/12/18	6/6/18	86	B	R	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	2	6_6_18	M_bovoculi	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
306	4	4	306	8114F	Simmental	3/8/18	6/6/18	90	H	R	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
307	4	4	307	8107F	Simmental	3/7/18	6/6/18	91	B	R	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_1	Keep
308	4	4	308	8053F	Simmental	3/2/18	6/6/18	96	H	R	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	2	6_6_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
309	4	4	309	8156F	Simmental	3/14/18	6/6/18	84	B	R	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	NONE	G2	sample_control	seq_1	Keep
310	4	4	310	NEG_CON	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	neg_control	seq_1	Out
311	4	4	311	8048F	Simmental	2/28/18	6/6/18	98	H	R	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
312	4	4	312	8190F	Simmental	3/23/18	6/6/18	75	B	R	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	2	6_6_18	M_bovoculi	2_3_period	NONE	NONE	G2	sample_control	seq_1	Out
313	4	4	313	8196F	Simmental	3/28/18	6/6/18	70	B	R	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	2	6_6_18	M_bovis_R	2_3_period	NONE	NONE	G3	sample_control	seq_1	Out
314	4	4	314	8171F	Simmental	3/20/18	6/6/18	78	H	R	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	2	6_6_18	M_bovis_R	2_3_period	NONE	NONE	G2	sample_control	seq_1	Out
315	4	4	315	8193F	Simmental	3/26/18	6/6/18	72	H	R	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	NONE	G2	sample_control	seq_1	Out
316	4	4	316	8057F	Simmental	3/2/18	6/6/18	96	H	R	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	2	6_6_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_1	Keep
317	4	4	317	8136F	Simmental	3/18/18	6/6/18	80	B	R	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	NONE	G2	sample_control	seq_1	Out
318	4	4	318	8140F	Simmental	3/10/18	6/6/18	88	B	R	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	2	6_6_18	BOTH	2_3_period	NONE	NONE	G1	sample_control	seq_1	Keep
319	4	4	319	8127F	Simmental	3/9/18	6/6/18	89	H	R	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
320	4	4	320	8094F	Simmental	3/6/18	6/6/18	92	B	R	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	2	6_6_18	BOTH	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
321	4	4	321	8130F	Simmental	3/9/18	6/6/18	89	B	R	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	2	6_6_18	BOTH	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
322	4	4	322	8145F	Simmental	3/10/18	6/6/18	88	B	R	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	2	6_6_18	BOTH	2_3_period	NONE	NONE	G1	sample_control	seq_1	Keep
323	4	4	323	8129F	Simmental	3/9/18	6/6/18	89	B	R	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	2	6_6_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
324	4	4	324	8082F	Simmental	3/4/18	6/6/18	94	H	R	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	2	6_6_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
325	4	4	325	8213F	Simmental	4/3/18	6/6/18	64	B	R	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	2	6_6_18	M_bovis_R	2_3_period	NONE	NONE	G3	sample_control	seq_1	Out
326	4	4	326	8040F	Simmental	2/28/18	6/6/18	98	B	R	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	2	6_6_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
327	4	4	327	8019F	Simmental	2/20/18	6/6/18	106	H	R	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	2	6_6_18	M_bovoculi	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
328	4	4	328	8066F	Simmental	3/2/18	6/6/18	96	H	R	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_1	Keep
329	4	4	329	8179F	Simmental	3/21/18	6/6/18	77	B	R	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	2	6_6_18	M_bovoculi	2_3_period	NONE	NONE	G2	sample_control	seq_1	Keep
330	4	4	330	8144F	Simmental	3/10/18	6/6/18	88	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
331	4	4	331	8210F	Simmental	3/31/18	6/6/18	67	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	NONE	G3	sample_control	seq_1	Out
332	4	4	332	8131F	Simmental	3/9/18	6/6/18	89	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_1	Keep
333	4	4	333	8178F	Simmental	3/21/18	6/6/18	77	H	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	NONE	G2	sample_control	seq_1	Out
334	4	4	334	8087F	Simmental	3/5/18	6/6/18	93	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	2	6_6_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_1	Keep
335	4	4	335	8101F	Simmental	3/6/18	6/6/18	92	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	2	6_6_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
336	4	4	336	8207F	Simmental	3/31/18	6/6/18	67	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	2	6_6_18	M_bovoculi	2_3_period	NONE	NONE	G3	sample_control	seq_1	Out
337	4	4	337	8110F	Simmental	3/7/18	6/6/18	91	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
338	4	4	338	8081F	Simmental	3/4/18	6/6/18	94	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	2	6_6_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
339	4	4	339	8031F	Simmental	2/25/18	6/6/18	101	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	2	6_6_18	M_bovoculi	2_3_period	Before	Before	G1	sample_control	seq_1	Keep
340	4	4	340	8197F	Simmental	3/28/18	6/6/18	70	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	NONE	G3	sample_control	seq_1	Out
341	4	4	341	8014F	Simmental	2/17/18	6/6/18	109	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	2	6_6_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
342	4	4	342	8063F	Simmental	3/2/18	6/6/18	96	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	2	6_6_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
343	4	4	343	8033F	Simmental	2/26/18	6/6/18	100	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	2	6_6_18	M_bovis_R	2_3_period	NONE	Before	G1	sample_control	seq_1	Out
344	4	4	344	8112F	Simmental	3/7/18	6/6/18	91	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
345	4	4	345	8037F	Simmental	2/27/18	6/6/18	99	H	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
346	4	4	346	8026F_1	Simmental	2/22/18	6/6/18	104	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	Before	Before	G1	sample_control	seq_1	Out
347	4	4	347	8231F	Simmental	4/14/18	6/6/18	53	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	2	6_6_18	M_bovis_R	2_3_period	NONE	NONE	G4	sample_control	seq_1	Keep
348	4	4	348	8025F	Simmental	2/22/18	6/6/18	104	H	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	2	6_6_18	BOTH	2_3_period	NONE	NONE	G1	sample_control	seq_1	Keep
349	4	4	349	8075F	Simmental	3/4/18	6/6/18	94	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	2	6_6_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
350	4	4	350	8009F	Simmental	2/16/18	6/6/18	110	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	2	6_6_18	BOTH	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
351	4	4	351	8141F	Simmental	3/10/18	6/6/18	88	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_1	Keep
352	4	4	352	8106F	Simmental	3/7/18	6/6/18	91	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	2	6_6_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
353	4	4	353	8199F	Simmental	3/28/18	6/6/18	70	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	2	6_6_18	M_bovoculi	2_3_period	NONE	Before	G3	sample_control	seq_1	Out
354	4	4	354	8064F	Simmental	3/2/18	6/6/18	96	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
355	4	4	355	8047F	Simmental	2/28/18	6/6/18	98	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	2	6_6_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
356	4	4	356	8187F	Simmental	3/22/18	6/6/18	76	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	NONE	G2	sample_control	seq_1	Out
357	4	4	357	8023F	Simmental	2/21/18	6/6/18	105	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	2	6_6_18	M_bovoculi	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
358	4	4	358	8042F	Simmental	2/28/18	6/6/18	98	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	Before	G1	sample_control	seq_1	Out
359	4	4	359	8073F	Simmental	3/3/18	6/6/18	95	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	2	6_6_18	M_bovoculi	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
360	4	4	360	8119F	Simmental	3/8/18	6/6/18	90	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	2	6_6_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
361	4	4	361	8189F	Simmental	3/23/18	6/6/18	75	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	NONE	G2	sample_control	seq_1	Keep
362	4	4	362	8099F	Simmental	3/6/18	6/6/18	92	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	2	6_6_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
363	4	4	363	8195F	Simmental	3/27/18	6/6/18	71	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	NONE	G2	sample_control	seq_1	Out
364	4	4	364	8228F	Simmental	4/12/18	6/6/18	55	H	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	2	6_6_18	M_bovoculi	2_3_period	NONE	NONE	G4	sample_control	seq_1	Out
365	4	4	365	8024F	Simmental	2/21/18	6/6/18	105	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	2	6_6_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
366	4	4	366	8133F	Simmental	3/9/18	6/6/18	89	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
367	4	4	367	8051F	Simmental	3/1/18	6/6/18	97	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
368	4	4	368	8012F	Simmental	2/17/18	6/6/18	109	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
369	4	4	369	8098F	Simmental	3/6/18	6/6/18	92	H	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	2	6_6_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
370	4	4	370	8036F	Simmental	2/27/18	6/6/18	99	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
371	4	4	371	8223F	Simmental	4/9/18	6/6/18	58	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	NONE	G3	sample_control	seq_1	Out
372	4	4	372	8219F	Simmental	4/4/18	6/6/18	63	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	NONE	G3	sample_control	seq_1	Keep
373	4	4	373	8015F	Simmental	2/17/18	6/6/18	109	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	2	6_6_18	M_bovoculi	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
374	4	4	374	8217F	Simmental	4/4/18	6/6/18	63	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	2	6_6_18	BOTH	2_3_period	NONE	NONE	G3	sample_control	seq_1	Out
375	4	4	375	8175F	Simmental	3/20/18	6/6/18	78	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	NONE	G2	sample_control	seq_1	Out
376	4	4	376	8078F	Simmental	3/4/18	6/6/18	94	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	Before	G1	sample_control	seq_1	Out
377	4	4	377	8004F	Simmental	2/15/18	6/6/18	111	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	2	6_6_18	BOTH	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
378	4	4	378	8028F	Simmental	2/22/18	6/6/18	104	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
379	4	4	379	8022F	Simmental	2/20/18	6/6/18	106	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	2	6_6_18	BOTH	2_3_period	NONE	Before	G1	sample_control	seq_1	Out
380	4	4	380	8084F	Simmental	3/4/18	6/6/18	94	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	2	6_6_18	BOTH	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
381	4	4	381	8138F	Simmental	3/10/18	6/6/18	88	H	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	2	6_6_18	M_bovis_R	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
382	4	4	382	8035F	Simmental	2/26/18	6/6/18	100	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_1	Out
383	4	4	383	8208F	Simmental	3/31/18	6/6/18	67	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	2	6_6_18	M_bovis_R	2_3_period	NONE	NONE	G3	sample_control	seq_1	Out
384	4	4	384	8026F_2	Simmental	2/22/18	6/6/18	104	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	2	6_6_18	BOTH	2_3_period	NONE	Before	G1	sample_control	seq_1	Out
385	5	4	289	8198F	Angus	3/28/18	6/6/18	70	H	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	2	6_6_18	M_bovoculi	2_3_period	NONE	Before	G3	sample_control	seq_4	Out
386	5	4	290	8172F	Simmental	3/20/18	6/6/18	78	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	2	6_6_18	M_bovoculi	2_3_period	NONE	NONE	G2	sample_control	seq_4	Keep
387	5	4	291	8056F	Simmental	3/2/18	6/6/18	96	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	NONE	G1	sample_control	seq_4	Out
388	5	4	292	8233F	Simmental	4/15/18	6/6/18	52	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	2	6_6_18	BOTH	2_3_period	NONE	NONE	G4	sample_control	seq_4	Out
389	5	4	293	8153F	Simmental	3/8/18	6/6/18	90	H	R	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	2	6_6_18	NONE	2_3_period	NONE	Before	G1	sample_control	seq_4	Out
